"2019/08/12","CSV-5e0f73b13f624","VD SHOPIFY * 67269461","Udgifter:Administration:Edb","","539.488",""," Filename: vd_shopify_67269461_20190812-5e0f73b13f624.trans\n TransID: 1"
"2019/08/12","CSV-5e0f73b13f624","VD SHOPIFY * 67269461","Passiver:Moms:Købsmoms","","134.872",""," Filename: vd_shopify_67269461_20190812-5e0f73b13f624.trans\n TransID: virt"
"2019/08/15","CSV-5e0f73b13da35","CH2012369 2019-08-15","Egenkapital:Mellemregning","","4538.82",""," Filename: ch2012369_20190815_20190815-5e0f73b13da35.trans\n TransID: 0"
"2019/08/15","CSV-5e0f73b13da35","CH2012369 2019-08-15","Indtægter:Onlinesalg","","-3631.056",""," Filename: ch2012369_20190815_20190815-5e0f73b13da35.trans\n TransID: 1"
"2019/08/15","CSV-5e0f73b13da35","CH2012369 2019-08-15","Passiver:Moms:Salgsmoms","","-907.764",""," Filename: ch2012369_20190815_20190815-5e0f73b13da35.trans\n TransID: virt"
"2019/08/22","CSV-5e0f73b13bf16","VD DINERO.DK - 9I5DGXXS8N","Egenkapital:Mellemregning","","-246.25",""," Filename: vd_dinero.dk_9i5dgxxs8n_20190822-5e0f73b13bf16.trans\n TransID: 0"
"2019/08/22","CSV-5e0f73b13bf16","VD DINERO.DK - 9I5DGXXS8N","Udgifter:Administration:Edb","","197",""," Filename: vd_dinero.dk_9i5dgxxs8n_20190822-5e0f73b13bf16.trans\n TransID: 1"
"2019/08/22","CSV-5e0f73b13bf16","VD DINERO.DK - 9I5DGXXS8N","Passiver:Moms:Købsmoms","","49.25",""," Filename: vd_dinero.dk_9i5dgxxs8n_20190822-5e0f73b13bf16.trans\n TransID: virt"
"2019/08/23","CSV-5e0f73b13a39c","CH2012369 2019-08-22","Egenkapital:Mellemregning","","3025.88",""," Filename: ch2012369_20190822_20190823-5e0f73b13a39c.trans\n TransID: 0"
"2019/08/23","CSV-5e0f73b13a39c","CH2012369 2019-08-22","Indtægter:Onlinesalg","","-2420.704",""," Filename: ch2012369_20190822_20190823-5e0f73b13a39c.trans\n TransID: 1"
"2019/08/23","CSV-5e0f73b13a39c","CH2012369 2019-08-22","Passiver:Moms:Salgsmoms","","-605.176",""," Filename: ch2012369_20190822_20190823-5e0f73b13a39c.trans\n TransID: virt"
"2019/08/26","CSV-5e0f73b1386cd","VD SHIPMONDOCOM","Egenkapital:Mellemregning","","-38.25",""," Filename: vd_shipmondocom_20190826-5e0f73b1386cd.trans\n TransID: 0"
"2019/08/26","CSV-5e0f73b1386cd","VD SHIPMONDOCOM","Udgifter:Direkte omkostninger u/moms","","38.25",""," Filename: vd_shipmondocom_20190826-5e0f73b1386cd.trans\n TransID: 1"
"2019/08/29","CSV-5e0f73b1366a5","CH2012369 2019-08-29","Egenkapital:Mellemregning","","6051.76",""," Filename: ch2012369_20190829_20190829-5e0f73b1366a5.trans\n TransID: 0"
"2019/08/29","CSV-5e0f73b1366a5","CH2012369 2019-08-29","Indtægter:Onlinesalg","","-4841.408",""," Filename: ch2012369_20190829_20190829-5e0f73b1366a5.trans\n TransID: 1"
"2019/08/29","CSV-5e0f73b1366a5","CH2012369 2019-08-29","Passiver:Moms:Salgsmoms","","-1210.352",""," Filename: ch2012369_20190829_20190829-5e0f73b1366a5.trans\n TransID: virt"
"2019/09/02","CSV-5e0f73b1348b4","VD FIOR DI LOTO","Egenkapital:Mellemregning","","-3279.1",""," Filename: vd_fior_di_loto_20190902-5e0f73b1348b4.trans\n TransID: 0"
"2019/09/02","CSV-5e0f73b1348b4","VD FIOR DI LOTO","Udgifter:Diverse","","3279.1",""," Filename: vd_fior_di_loto_20190902-5e0f73b1348b4.trans\n TransID: 1"
"2019/09/04","CSV-5e0f73b132a5e","VD GOOGLE *GSUITE_monveli","Egenkapital:Mellemregning","","-236.29",""," Filename: vd_google_gsuite_monveli_20190904-5e0f73b132a5e.trans\n TransID: 0"
"2019/09/04","CSV-5e0f73b132a5e","VD GOOGLE *GSUITE_monveli","Udgifter:Administration:Edb","","236.29",""," Filename: vd_google_gsuite_monveli_20190904-5e0f73b132a5e.trans\n TransID: 1"
"2019/09/04","CSV-5e0f73b12f08a","VD QUICKPAY DKK","Egenkapital:Mellemregning","","-186.25",""," Filename: vd_quickpay_dkk_20190904-5e0f73b12f08a.trans\n TransID: 0"
"2019/09/04","CSV-5e0f73b12f08a","VD QUICKPAY DKK","Udgifter:Administration:Edb","","149",""," Filename: vd_quickpay_dkk_20190904-5e0f73b12f08a.trans\n TransID: 1"
"2019/09/04","CSV-5e0f73b12f08a","VD QUICKPAY DKK","Passiver:Moms:Købsmoms","","37.25",""," Filename: vd_quickpay_dkk_20190904-5e0f73b12f08a.trans\n TransID: virt"
"2019/09/04","CSV-5e0f73b130f95","VD SHIPMONDOCOM","Egenkapital:Mellemregning","","-38.25",""," Filename: vd_shipmondocom_20190904-5e0f73b130f95.trans\n TransID: 0"
"2019/09/04","CSV-5e0f73b130f95","VD SHIPMONDOCOM","Udgifter:Direkte omkostninger u/moms","","38.25",""," Filename: vd_shipmondocom_20190904-5e0f73b130f95.trans\n TransID: 1"
"2019/09/05","CSV-5e0f73b12cc33","CH2012369 2019-09-05","Egenkapital:Mellemregning","","1512.94",""," Filename: ch2012369_20190905_20190905-5e0f73b12cc33.trans\n TransID: 0"
"2019/09/05","CSV-5e0f73b12cc33","CH2012369 2019-09-05","Indtægter:Onlinesalg","","-1210.352",""," Filename: ch2012369_20190905_20190905-5e0f73b12cc33.trans\n TransID: 1"
"2019/09/05","CSV-5e0f73b12cc33","CH2012369 2019-09-05","Passiver:Moms:Salgsmoms","","-302.588",""," Filename: ch2012369_20190905_20190905-5e0f73b12cc33.trans\n TransID: virt"
"2019/09/09","CSV-5e0f73b12a65d","VD LC*NEEDEN WORDA 4707495","Egenkapital:Mellemregning","","-780.24",""," Filename: vd_lcneeden_worda_4707495_20190909-5e0f73b12a65d.trans\n TransID: 0"
"2019/09/09","CSV-5e0f73b12a65d","VD LC*NEEDEN WORDA 4707495","Udgifter:Diverse","","780.24",""," Filename: vd_lcneeden_worda_4707495_20190909-5e0f73b12a65d.trans\n TransID: 1"
"2019/09/10","CSV-5e0f73b12800d","VD WWW.EVERMART.DK/","Egenkapital:Mellemregning","","-709",""," Filename: vd_www.evermart.dk_20190910-5e0f73b12800d.trans\n TransID: 0"
"2019/09/10","CSV-5e0f73b12800d","VD WWW.EVERMART.DK/","Udgifter:Diverse","","709",""," Filename: vd_www.evermart.dk_20190910-5e0f73b12800d.trans\n TransID: 1"
"2019/09/11","CSV-5e0f73b125d3a","VD SHOPIFY * 68518164","Egenkapital:Mellemregning","","-684.15",""," Filename: vd_shopify_68518164_20190911-5e0f73b125d3a.trans\n TransID: 0"
"2019/09/11","CSV-5e0f73b125d3a","VD SHOPIFY * 68518164","Udgifter:Administration:Edb","","547.32",""," Filename: vd_shopify_68518164_20190911-5e0f73b125d3a.trans\n TransID: 1"
"2019/09/11","CSV-5e0f73b125d3a","VD SHOPIFY * 68518164","Passiver:Moms:Købsmoms","","136.83",""," Filename: vd_shopify_68518164_20190911-5e0f73b125d3a.trans\n TransID: virt"
"2019/09/12","CSV-5e0f73b124387","CH2012369 2019-09-12","Egenkapital:Mellemregning","","3025.88",""," Filename: ch2012369_20190912_20190912-5e0f73b124387.trans\n TransID: 0"
"2019/09/12","CSV-5e0f73b124387","CH2012369 2019-09-12","Indtægter:Onlinesalg","","-2420.704",""," Filename: ch2012369_20190912_20190912-5e0f73b124387.trans\n TransID: 1"
"2019/09/12","CSV-5e0f73b124387","CH2012369 2019-09-12","Passiver:Moms:Salgsmoms","","-605.176",""," Filename: ch2012369_20190912_20190912-5e0f73b124387.trans\n TransID: virt"
"2019/09/13","CSV-5e0f73b122723","VD SHIPMONDOCOM","Egenkapital:Mellemregning","","-38.25",""," Filename: vd_shipmondocom_20190913-5e0f73b122723.trans\n TransID: 0"
"2019/09/13","CSV-5e0f73b122723","VD SHIPMONDOCOM","Udgifter:Direkte omkostninger u/moms","","38.25",""," Filename: vd_shipmondocom_20190913-5e0f73b122723.trans\n TransID: 1"
"2019/09/18","CSV-5e0f73b120c06","Til 3565-3565837397","Egenkapital:Mellemregning","","-1535.2",""," Filename: til_35653565837397_20190918-5e0f73b120c06.trans\n TransID: 0"
"2019/09/18","CSV-5e0f73b120c06","Til 3565-3565837397","Udgifter:Diverse","","1535.2",""," Filename: til_35653565837397_20190918-5e0f73b120c06.trans\n TransID: 1"
"2019/09/19","CSV-5e0f73b11effd","CH2012369 2019-09-19","Egenkapital:Mellemregning","","2533.13",""," Filename: ch2012369_20190919_20190919-5e0f73b11effd.trans\n TransID: 0"
"2019/09/19","CSV-5e0f73b11effd","CH2012369 2019-09-19","Indtægter:Onlinesalg","","-2026.504",""," Filename: ch2012369_20190919_20190919-5e0f73b11effd.trans\n TransID: 1"
"2019/09/19","CSV-5e0f73b11effd","CH2012369 2019-09-19","Passiver:Moms:Salgsmoms","","-506.626",""," Filename: ch2012369_20190919_20190919-5e0f73b11effd.trans\n TransID: virt"
"2019/09/23","CSV-5e0f73b11b9e5","VD DINERO.DK - 6YM3GQHLNC","Egenkapital:Mellemregning","","-246.25",""," Filename: vd_dinero.dk_6ym3gqhlnc_20190923-5e0f73b11b9e5.trans\n TransID: 0"
"2019/09/23","CSV-5e0f73b11b9e5","VD DINERO.DK - 6YM3GQHLNC","Udgifter:Administration:Edb","","197",""," Filename: vd_dinero.dk_6ym3gqhlnc_20190923-5e0f73b11b9e5.trans\n TransID: 1"
"2019/09/23","CSV-5e0f73b11b9e5","VD DINERO.DK - 6YM3GQHLNC","Passiver:Moms:Købsmoms","","49.25",""," Filename: vd_dinero.dk_6ym3gqhlnc_20190923-5e0f73b11b9e5.trans\n TransID: virt"
"2019/10/03","CSV-5e0f73b118ec1","VD QUICKPAY DKK","Egenkapital:Mellemregning","","-186.25",""," Filename: vd_quickpay_dkk_20191003-5e0f73b118ec1.trans\n TransID: 0"
"2019/10/03","CSV-5e0f73b118ec1","VD QUICKPAY DKK","Udgifter:Administration:Edb","","149",""," Filename: vd_quickpay_dkk_20191003-5e0f73b118ec1.trans\n TransID: 1"
"2019/10/03","CSV-5e0f73b118ec1","VD QUICKPAY DKK","Passiver:Moms:Købsmoms","","37.25",""," Filename: vd_quickpay_dkk_20191003-5e0f73b118ec1.trans\n TransID: virt"
"2019/10/04","CSV-5e0f73b117642","VD GOOGLE*GSUITE MONVELI.","Egenkapital:Mellemregning","","-236.52",""," Filename: vd_googlegsuite_monveli._20191004-5e0f73b117642.trans\n TransID: 0"
"2019/10/04","CSV-5e0f73b117642","VD GOOGLE*GSUITE MONVELI.","Udgifter:Administration:Edb","","236.52",""," Filename: vd_googlegsuite_monveli._20191004-5e0f73b117642.trans\n TransID: 1"
"2019/10/11","CSV-5e0f73b115e28","VD SHOPIFY","Egenkapital:Mellemregning","","-688.85",""," Filename: vd_shopify_20191011-5e0f73b115e28.trans\n TransID: 0"
"2019/10/11","CSV-5e0f73b115e28","VD SHOPIFY","Udgifter:Administration:Edb","","551.08",""," Filename: vd_shopify_20191011-5e0f73b115e28.trans\n TransID: 1"
"2019/10/11","CSV-5e0f73b115e28","VD SHOPIFY","Passiver:Moms:Købsmoms","","137.77",""," Filename: vd_shopify_20191011-5e0f73b115e28.trans\n TransID: virt"
"2019/10/17","CSV-5e0f73b1145d0","CH2012369 2019-10-17","Egenkapital:Mellemregning","","1547.68",""," Filename: ch2012369_20191017_20191017-5e0f73b1145d0.trans\n TransID: 0"
"2019/10/17","CSV-5e0f73b1145d0","CH2012369 2019-10-17","Indtægter:Onlinesalg","","-1238.144",""," Filename: ch2012369_20191017_20191017-5e0f73b1145d0.trans\n TransID: 1"
"2019/10/17","CSV-5e0f73b1145d0","CH2012369 2019-10-17","Passiver:Moms:Salgsmoms","","-309.536",""," Filename: ch2012369_20191017_20191017-5e0f73b1145d0.trans\n TransID: virt"
"2019/10/23","CSV-5e0f73b1116e7","VD DINERO.DK - G6SIS8EDNC","Egenkapital:Mellemregning","","-293.75",""," Filename: vd_dinero.dk_g6sis8ednc_20191023-5e0f73b1116e7.trans\n TransID: 0"
"2019/10/23","CSV-5e0f73b1116e7","VD DINERO.DK - G6SIS8EDNC","Udgifter:Administration:Edb","","235",""," Filename: vd_dinero.dk_g6sis8ednc_20191023-5e0f73b1116e7.trans\n TransID: 1"
"2019/10/23","CSV-5e0f73b1116e7","VD DINERO.DK - G6SIS8EDNC","Passiver:Moms:Købsmoms","","58.75",""," Filename: vd_dinero.dk_g6sis8ednc_20191023-5e0f73b1116e7.trans\n TransID: virt"
"2019/10/31","CSV-5e0f73b10f612","CH2012369 2019-10-31","Egenkapital:Mellemregning","","1512.94",""," Filename: ch2012369_20191031_20191031-5e0f73b10f612.trans\n TransID: 0"
"2019/10/31","CSV-5e0f73b10f612","CH2012369 2019-10-31","Indtægter:Onlinesalg","","-1210.352",""," Filename: ch2012369_20191031_20191031-5e0f73b10f612.trans\n TransID: 1"
"2019/10/31","CSV-5e0f73b10f612","CH2012369 2019-10-31","Passiver:Moms:Salgsmoms","","-302.588",""," Filename: ch2012369_20191031_20191031-5e0f73b10f612.trans\n TransID: virt"
"2019/11/04","CSV-5e0f73b10b229","VD GOOGLE*GSUITE MONVELI.","Egenkapital:Mellemregning","","-236.82",""," Filename: vd_googlegsuite_monveli._20191104-5e0f73b10b229.trans\n TransID: 0"
"2019/11/04","CSV-5e0f73b10b229","VD GOOGLE*GSUITE MONVELI.","Udgifter:Administration:Edb","","236.82",""," Filename: vd_googlegsuite_monveli._20191104-5e0f73b10b229.trans\n TransID: 1"
"2019/11/04","CSV-5e0f73b10d248","VD QUICKPAY DKK","Egenkapital:Mellemregning","","-186.25",""," Filename: vd_quickpay_dkk_20191104-5e0f73b10d248.trans\n TransID: 0"
"2019/11/04","CSV-5e0f73b10d248","VD QUICKPAY DKK","Udgifter:Administration:Edb","","149",""," Filename: vd_quickpay_dkk_20191104-5e0f73b10d248.trans\n TransID: 1"
"2019/11/04","CSV-5e0f73b10d248","VD QUICKPAY DKK","Passiver:Moms:Købsmoms","","37.25",""," Filename: vd_quickpay_dkk_20191104-5e0f73b10d248.trans\n TransID: virt"
"2019/11/07","november.pdf","EUR 358.98 Køb af tasker","Udgifter:Direkte omkostninger u/moms","","2674.55",""," Filename: 202001045e110c6931023_eur_358.98_kb_af_tasker.trans\n TransID: 0"
"2019/11/07","november.pdf","EUR 358.98 Køb af tasker","Passiver:Andreas Jensen","","-2674.55",""," Filename: 202001045e110c6931023_eur_358.98_kb_af_tasker.trans\n TransID: 1"
"2019/11/11","CSV-5e0f73b109440","VD SHOPIFY","Egenkapital:Mellemregning","","-685.1",""," Filename: vd_shopify_20191111-5e0f73b109440.trans\n TransID: 0"
"2019/11/11","CSV-5e0f73b109440","VD SHOPIFY","Udgifter:Administration:Edb","","548.08",""," Filename: vd_shopify_20191111-5e0f73b109440.trans\n TransID: 1"
"2019/11/11","CSV-5e0f73b109440","VD SHOPIFY","Passiver:Moms:Købsmoms","","137.02",""," Filename: vd_shopify_20191111-5e0f73b109440.trans\n TransID: virt"
"2019/11/14","CSV-5e0f73b1048ec","CH2012369 2019-11-14","Egenkapital:Mellemregning","","1512.94",""," Filename: ch2012369_20191114_20191114-5e0f73b1048ec.trans\n TransID: 0"
"2019/11/14","CSV-5e0f73b1048ec","CH2012369 2019-11-14","Indtægter:Onlinesalg","","-1210.352",""," Filename: ch2012369_20191114_20191114-5e0f73b1048ec.trans\n TransID: 1"
"2019/11/14","CSV-5e0f73b1048ec","CH2012369 2019-11-14","Passiver:Moms:Salgsmoms","","-302.588",""," Filename: ch2012369_20191114_20191114-5e0f73b1048ec.trans\n TransID: virt"
